Year,Anomaly,Region
199606,0.14,asia
199607,0.64,asia
199608,-0.24,asia
199609,-0.18,asia
199610,0.2,asia
199611,0.98,asia
199612,0.91,asia
199701,0.81,asia
199702,1.03,asia
199703,2.02,asia
199704,2.03,asia
199705,0.87,asia
199706,0.53,asia
199707,0.18,asia
199708,0.45,asia
199709,0.23,asia
199710,1.51,asia
199711,0.11,asia
199712,-0.17,asia
199801,0.28,asia
199802,1.32,asia
199803,1.07,asia
199804,0.7,asia
199805,0.45,asia
199806,1.07,asia
199807,1.16,asia
199808,1.2,asia
199809,0.47,asia
199810,0.48,asia
199811,-0.49,asia
199812,1.78,asia
199901,1.23,asia
199902,2.96,asia
199903,-1.03,asia
199904,0.91,asia
199905,0.74,asia
199906,0.41,asia
199907,0.93,asia
199908,0.39,asia
199909,0.51,asia
199910,1.03,asia
199911,0.49,asia
199912,2.24,asia
200001,0.41,asia
200002,1.59,asia
200003,1.41,asia
200004,2.28,asia
200005,1.15,asia
200006,1.02,asia
200007,0.83,asia
200008,0.83,asia
200009,0.45,asia
200010,-0.24,asia
200011,-0.73,asia
200012,0.25,asia
200101,-0.1,asia
200102,0.58,asia
200103,1.52,asia
200104,1.07,asia
200105,1.68,asia
200106,1.03,asia
200107,1.0,asia
200108,0.86,asia
200109,0.46,asia
200110,0.64,asia
200111,2.36,asia
200112,0.62,asia
200201,2.44,asia
200202,3.3,asia
200203,3.4,asia
200204,0.77,asia
200205,0.77,asia
200206,0.91,asia
200207,1.03,asia
200208,0.69,asia
200209,0.52,asia
200210,0.53,asia
200211,1.02,asia
200212,-1.21,asia
200301,1.5,asia
200302,1.51,asia
200303,1.32,asia
200304,0.87,asia
200305,0.86,asia
200306,0.47,asia
200307,0.51,asia
200308,0.95,asia
200309,1.07,asia
200310,1.3,asia
200311,0.4,asia
200312,2.28,asia
200401,1.75,asia
200402,2.0,asia
200403,1.77,asia
200404,0.79,asia
200405,0.92,asia
200406,0.61,asia
200407,0.46,asia
200408,0.32,asia
200409,0.84,asia
200410,0.45,asia
200411,2.34,asia
200412,0.38,asia
200501,1.71,asia
200502,-0.38,asia
200503,1.53,asia
200504,1.4,asia
200505,1.22,asia
200506,1.26,asia
200507,1.08,asia
200508,0.63,asia
200509,1.57,asia
200510,1.65,asia
200511,2.42,asia
200512,1.03,asia
200601,-0.88,asia
200602,1.72,asia
200603,1.62,asia
200604,-0.03,asia
200605,0.95,asia
200606,1.37,asia
200607,0.54,asia
200608,0.82,asia
200609,1.06,asia
200610,1.17,asia
200611,1.64,asia
200612,2.14,asia
200701,3.59,asia
200702,1.54,asia
200703,1.73,asia
200704,2.47,asia
200705,1.52,asia
200706,0.85,asia
200707,0.93,asia
200708,1.35,asia
200709,1.35,asia
200710,1.28,asia
200711,1.83,asia
200712,2.08,asia
200801,-0.28,asia
200802,1.03,asia
200803,4.04,asia
200804,1.3,asia
200805,1.27,asia
200806,1.0,asia
200807,0.91,asia
200808,0.84,asia
200809,0.64,asia
200810,2.02,asia
200811,2.12,asia
200812,1.69,asia
200901,1.64,asia
200902,1.08,asia
200903,1.74,asia
200904,1.6,asia
200905,0.95,asia
200906,0.82,asia
200907,0.6,asia
200908,0.65,asia
200909,1.29,asia
200910,1.49,asia
200911,0.34,asia
200912,-0.06,asia
201001,0.44,asia
201002,-0.2,asia
201003,1.2,asia
201004,0.83,asia
201005,1.67,asia
201006,1.49,asia
201007,1.5,asia
201008,1.18,asia
201009,0.87,asia
201010,1.42,asia
201011,2.65,asia
201012,0.33,asia
201101,0.09,asia
201102,0.6,asia
201103,1.69,asia
201104,2.27,asia
201105,1.38,asia
201106,1.43,asia
201107,0.98,asia
201108,0.92,asia
201109,0.78,asia
201110,1.89,asia
201111,0.91,asia
201112,1.36,asia
201201,0.3,asia
201202,-0.1,asia
201203,0.56,asia
201204,2.36,asia
201205,1.95,asia
201206,1.84,asia
201207,1.37,asia
201208,0.82,asia
201209,1.15,asia
201210,1.17,asia
201211,1.16,asia
201212,-0.68,asia
201301,0.65,asia
201302,1.29,asia
201303,1.2,asia
201304,1.49,asia
201305,1.62,asia
201306,1.1,asia
201307,0.82,asia
201308,0.94,asia
201309,0.55,asia
201310,0.89,asia
201311,2.94,asia
201312,2.63,asia
201401,0.63,asia
201402,-0.01,asia
201403,3.01,asia
201404,2.33,asia
201405,1.36,asia
201406,1.1,asia
201407,0.5,asia
201408,1.07,asia
201409,0.54,asia
201410,0.4,asia
201411,0.81,asia
201412,1.62,asia
201501,2.35,asia
201502,3.23,asia
201503,2.54,asia
201504,1.61,asia
201505,1.63,asia
201506,1.46,asia
201507,0.92,asia
201508,0.89,asia
201509,1.08,asia
201510,1.16,asia
201511,1.45,asia
201512,2.83,asia
201601,1.67,asia
201602,3.35,asia
201603,3.58,asia
201604,2.69,asia
201605,1.32,asia
201606,1.45,asia
201607,1.33,asia
201608,1.58,asia
201609,1.86,asia
201610,0.32,asia
201611,-0.06,asia
201612,1.79,asia
201701,2.25,asia
201702,2.35,asia
201703,3.32,asia
201704,2.15,asia
201705,1.25,asia
201706,1.24,asia
201707,1.15,asia
201708,1.3,asia
201709,1.12,asia
201710,1.0,asia
201711,1.9,asia
201712,2.38,asia
201801,1.31,asia
201802,1.84,asia
201803,2.15,asia
201804,1.84,asia
201805,1.03,asia
201806,1.52,asia
201807,1.15,asia
201808,1.23,asia
201809,1.26,asia
201810,2.1,asia
201811,1.13,asia
201812,0.97,asia
201901,2.34,asia
201902,2.05,asia
201903,3.22,asia
201904,2.17,asia
201905,1.31,asia
201906,1.52,asia
201907,1.05,asia
201908,1.21,asia
201909,1.39,asia
201910,1.91,asia
201911,1.2,asia
201912,2.2,asia
202001,3.51,asia
202002,4.16,asia
202003,3.68,asia
202004,2.56,asia
202005,2.31,asia
202006,1.4,asia
202007,1.4,asia
202008,1.14,asia
202009,1.77,asia
202010,1.49,asia
202011,2.71,asia
202012,0.64,asia
202101,0.45,asia
202102,1.8,asia
202103,2.37,asia
202104,1.81,asia
202105,2.15,asia
202106,1.69,asia
202107,1.64,asia
202108,1.59,asia
202109,1.19,asia
202110,1.42,asia
202111,2.0,asia
202112,1.62,asia
202201,2.66,asia
202202,2.46,asia
202203,2.76,asia
202204,2.67,asia
202205,1.73,asia
202206,1.86,asia
202207,1.44,asia
202208,1.35,asia
202209,1.26,asia
202210,1.81,asia
202211,1.61,asia
202212,1.18,asia
202301,0.93,asia
202302,3.07,asia
202303,3.9,asia
202304,1.25,asia
202305,1.24,asia
202306,1.55,asia
202307,1.65,asia
202308,1.91,asia
202309,1.92,asia
202310,2.67,asia
202311,3.1,asia
202312,1.76,asia
202401,2.41,asia
202402,1.69,asia
202403,2.54,asia
202404,2.71,asia
202405,1.59,asia
202406,2.05,asia
202407,1.84,asia
202408,1.71,asia
202409,1.69,asia
202410,1.89,asia
202411,3.38,asia
202412,2.78,asia
202501,3.37,asia
202502,2.56,asia
202503,2.96,asia
202504,3.28,asia
202505,2.05,asia
202506,1.66,asia
202507,1.56,asia
202508,1.57,asia
202509,1.7,asia
202510,1.18,asia
202511,2.22,asia
202512,2.15,asia
202601,1.25,asia
185001,-3.35,europe
185002,0.25,europe
185003,-1.97,europe
185004,-0.53,europe
185005,-0.56,europe
185006,0.46,europe
185007,0.08,europe
185008,0.33,europe
185009,-0.84,europe
185010,-0.54,europe
185011,-0.27,europe
185012,0.09,europe
185101,0.01,europe
185102,-0.39,europe
185103,-0.66,europe
185104,0.44,europe
185105,-0.22,europe
185106,-0.48,europe
185107,-0.47,europe
185108,-0.1,europe
185109,-0.36,europe
185110,0.77,europe
185111,0.04,europe
185112,-0.11,europe
185201,0.42,europe
185202,-0.36,europe
185203,-1.19,europe
185204,-1.93,europe
185205,-0.29,europe
185206,0.48,europe
185207,-0.02,europe
185208,0.11,europe
185209,0.0,europe
185210,-0.6,europe
185211,0.3,europe
185212,0.82,europe
185301,1.41,europe
185302,0.19,europe
185303,-1.65,europe
185304,-1.05,europe
185305,-0.33,europe
185306,0.2,europe
185307,0.53,europe
185308,0.02,europe
185309,-0.22,europe
185310,0.67,europe
185311,-0.4,europe
185312,-1.4,europe
185401,-0.67,europe
185402,-0.9,europe
185403,-0.9,europe
185404,-1.05,europe
185405,0.52,europe
185406,-0.19,europe
185407,0.33,europe
185408,0.01,europe
185409,-0.58,europe
185410,0.37,europe
185411,-1.02,europe
185412,0.65,europe
185501,-1.44,europe
185502,-1.84,europe
185503,-0.34,europe
185504,-0.62,europe
185505,-0.51,europe
185506,0.24,europe
185507,0.41,europe
185508,-0.2,europe
185509,-1.08,europe
185510,0.63,europe
185511,-0.8,europe
185512,-2.64,europe
185601,0.86,europe
185602,-0.13,europe
185603,-2.13,europe
185604,-0.47,europe
185605,-0.63,europe
185606,0.11,europe
185607,-0.94,europe
185608,-0.48,europe
185609,-0.72,europe
185610,-0.43,europe
185611,-2.67,europe
185612,0.06,europe
185701,-0.09,europe
185702,-0.94,europe
185703,-0.6,europe
185704,-0.1,europe
185705,-0.68,europe
185706,-0.4,europe
185707,-0.26,europe
185708,0.08,europe
185709,-0.52,europe
185710,0.66,europe
185711,-0.45,europe
185712,0.46,europe
185801,-1.55,europe
185802,-2.06,europe
185803,-0.95,europe
185804,-0.6,europe
185805,-0.36,europe
185806,0.78,europe
185807,0.19,europe
185808,0.06,europe
185809,0.32,europe
185810,0.73,europe
185811,-1.79,europe
185812,-0.33,europe
185901,0.27,europe
185902,0.89,europe
185903,0.41,europe
185904,0.25,europe
185905,0.55,europe
185906,0.24,europe
185907,0.55,europe
185908,0.79,europe
185909,0.19,europe
185910,0.46,europe
185911,-0.48,europe
185912,-0.97,europe
186001,0.69,europe
186002,-1.18,europe
186003,-1.46,europe
186004,-0.14,europe
186005,-0.31,europe
186006,0.49,europe
186007,-0.36,europe
186008,-0.15,europe
186009,-0.05,europe
186010,-0.67,europe
186011,-1.27,europe
186012,-1.37,europe
186101,-2.99,europe
186102,0.69,europe
186103,0.48,europe
186104,-1.21,europe
186105,-1.53,europe
186106,0.54,europe
186107,0.43,europe
186108,0.15,europe
186109,-0.31,europe
186110,0.26,europe
186111,-0.22,europe
186112,-0.83,europe
186201,-1.99,europe
186202,-1.75,europe
186203,0.09,europe
186204,0.53,europe
186205,0.6,europe
186206,0.12,europe
186207,-0.27,europe
186208,-0.75,europe
186209,-0.29,europe
186210,-0.27,europe
186211,-0.73,europe
186212,-2.0,europe
186301,1.13,europe
186302,0.78,europe
186303,0.64,europe
186304,-0.34,europe
186305,0.4,europe
186306,0.19,europe
186307,-0.56,europe
186308,0.14,europe
186309,0.51,europe
186310,0.48,europe
186311,0.39,europe
186312,-0.12,europe
186401,-2.34,europe
186402,-0.43,europe
186403,0.64,europe
186404,-0.77,europe
186405,-1.43,europe
186406,0.35,europe
186407,-0.53,europe
186408,-1.11,europe
186409,-0.35,europe
186410,-1.15,europe
186411,-1.24,europe
186412,-1.7,europe
186501,0.83,europe
186502,-1.66,europe
186503,-1.78,europe
186504,0.01,europe
186505,0.7,europe
186506,-0.82,europe
186507,0.69,europe
186508,-0.41,europe
186509,-0.09,europe
186510,0.13,europe
186511,0.55,europe
186512,-0.31,europe
186601,1.4,europe
186602,0.66,europe
186603,-0.27,europe
186604,0.24,europe
186605,-1.22,europe
186606,0.86,europe
186607,-0.27,europe
186608,-0.34,europe
186609,1.01,europe
186610,-0.82,europe
186611,-1.07,europe
186612,-0.47,europe
186701,-0.33,europe
186702,1.17,europe
186703,-1.28,europe
186704,-0.34,europe
186705,-1.01,europe
186706,-0.84,europe
186707,-0.76,europe
186708,-0.38,europe
186709,-0.23,europe
186710,-0.19,europe
186711,-1.87,europe
186712,-2.07,europe
186801,-0.71,europe
186802,-0.05,europe
186803,0.06,europe
186804,-0.37,europe
186805,1.09,europe
186806,0.66,europe
186807,0.37,europe
186808,0.72,europe
186809,0.4,europe
186810,0.59,europe
186811,-1.06,europe
186812,1.17,europe
186901,-0.55,europe
186902,2.0,europe
186903,-0.16,europe
186904,0.44,europe
186905,0.45,europe
186906,-0.49,europe
186907,-0.02,europe
186908,-0.37,europe
186909,-0.12,europe
186910,-0.53,europe
186911,-0.61,europe
186912,0.23,europe
187001,0.31,europe
187002,-2.55,europe
187003,-0.94,europe
187004,-0.9,europe
187005,0.33,europe
187006,-0.17,europe
187007,0.2,europe
187008,-0.6,europe
187009,-0.87,europe
187010,-1.03,europe
187011,0.43,europe
187012,-2.26,europe
187101,-1.53,europe
187102,-2.12,europe
187103,0.21,europe
187104,-0.51,europe
187105,-1.37,europe
187106,-1.14,europe
187107,0.22,europe
187108,-0.03,europe
187109,-0.51,europe
187110,-1.37,europe
187111,-1.04,europe
187112,-2.32,europe
187201,0.71,europe
187202,-0.21,europe
187203,0.55,europe
187204,0.81,europe
187205,0.97,europe
187206,0.01,europe
187207,0.12,europe
187208,-0.37,europe
187209,0.22,europe
187210,0.58,europe
187211,1.18,europe
187212,0.62,europe
187301,1.7,europe
187302,-0.26,europe
187303,0.76,europe
187304,-0.74,europe
187305,-1.04,europe
187306,-0.19,europe
187307,0.47,europe
187308,0.33,europe
187309,-0.23,europe
187310,0.31,europe
187311,-0.15,europe
187312,-0.11,europe
187401,0.73,europe
187402,-0.14,europe
187403,-1.15,europe
187404,0.48,europe
187405,-1.91,europe
187406,-0.15,europe
187407,0.5,europe
187408,-0.5,europe
187409,0.45,europe
187410,0.57,europe
187411,-0.89,europe
187412,-0.25,europe
187501,-0.58,europe
187502,-1.79,europe
187503,-2.59,europe
187504,-1.55,europe
187505,0.21,europe
187506,1.08,europe
187507,-0.24,europe
187508,0.02,europe
187509,-0.73,europe
187510,-1.08,europe
187511,-1.19,europe
187512,-2.75,europe
187601,-1.81,europe
187602,0.0,europe
187603,0.55,europe
187604,0.49,europe
187605,-1.55,europe
187606,0.44,europe
187607,0.07,europe
187608,0.03,europe
187609,-0.16,europe
187610,-0.15,europe
187611,-2.15,europe
187612,-0.56,europe
187701,0.76,europe
187702,-0.1,europe
187703,-1.1,europe
187704,-0.92,europe
187705,-1.08,europe
187706,0.36,europe
187707,-0.27,europe
187708,0.03,europe
187709,-1.41,europe
187710,-1.19,europe
187711,0.77,europe
187712,-0.25,europe
187801,-0.72,europe
187802,0.29,europe
187803,-0.51,europe
187804,0.39,europe
187805,0.11,europe
187806,0.34,europe
187807,-0.76,europe
187808,-0.01,europe
187809,0.72,europe
187810,0.88,europe
187811,0.44,europe
187812,-0.28,europe
187901,-0.31,europe
187902,0.8,europe
187903,-0.74,europe
187904,-0.44,europe
187905,-1.0,europe
187906,0.01,europe
187907,-0.88,europe
187908,0.08,europe
187909,0.27,europe
187910,-0.45,europe
187911,-1.8,europe
187912,-3.22,europe
188001,-1.79,europe
188002,-0.69,europe
188003,-0.9,europe
188004,0.13,europe
188005,-0.94,europe
188006,-0.28,europe
188007,0.34,europe
188008,-0.13,europe
188009,0.2,europe
188010,-0.8,europe
188011,-0.29,europe
188012,-0.07,europe
188101,-1.84,europe
188102,-0.92,europe
188103,-0.84,europe
188104,-1.22,europe
188105,-0.65,europe
188106,-0.75,europe
188107,-0.08,europe
188108,-0.1,europe
188109,-0.73,europe
188110,-1.6,europe
188111,-0.48,europe
188112,-0.47,europe
188201,1.01,europe
188202,0.24,europe
188203,1.46,europe
188204,-0.14,europe
188205,-0.19,europe
188206,-0.65,europe
188207,0.35,europe
188208,-0.24,europe
188209,0.06,europe
188210,-0.56,europe
188211,-0.56,europe
188212,-0.81,europe
188301,-0.98,europe
188302,-0.16,europe
188303,-2.09,europe
188304,-0.96,europe
188305,-0.16,europe
188306,0.41,europe
188307,0.01,europe
188308,-0.52,europe
188309,-0.04,europe
188310,-0.22,europe
188311,0.39,europe
188312,-0.45,europe
188401,0.45,europe
188402,1.14,europe
188403,0.16,europe
188404,-0.92,europe
188405,-0.59,europe
188406,-0.99,europe
188407,-0.19,europe
188408,-0.79,europe
188409,-0.4,europe
188410,-0.44,europe
188411,-1.52,europe
188412,0.19,europe
188501,-1.44,europe
188502,1.14,europe
188503,-0.15,europe
188504,0.07,europe
188505,-0.73,europe
188506,-0.01,europe
188507,0.29,europe
188508,-0.96,europe
188509,-0.59,europe
188510,-0.53,europe
188511,-0.76,europe
188512,-0.75,europe
188601,-0.11,europe
188602,-1.22,europe
188603,-1.3,europe
188604,0.0,europe
188605,-0.08,europe
188606,-0.35,europe
188607,-0.57,europe
188608,-0.34,europe
188609,0.16,europe
188610,-0.04,europe
188611,0.32,europe
188612,0.51,europe
188701,-0.09,europe
188702,-0.48,europe
188703,-0.71,europe
188704,-0.64,europe
188705,-0.27,europe
188706,-0.58,europe
188707,0.09,europe
188708,-0.44,europe
188709,0.26,europe
188710,-1.26,europe
188711,-0.26,europe
188712,-0.79,europe
188801,-1.55,europe
188802,-2.03,europe
188803,-1.72,europe
188804,-0.95,europe
188805,-0.54,europe
188806,-0.33,europe
188807,-1.05,europe
188808,-0.91,europe
188809,-0.36,europe
188810,-0.78,europe
188811,-1.48,europe
188812,-0.64,europe
188901,-1.22,europe
188902,-0.92,europe
188903,-1.79,europe
188904,-0.54,europe
188905,1.11,europe
188906,0.84,europe
188907,-0.16,europe
188908,-0.48,europe
188909,-1.15,europe
188910,0.44,europe
188911,0.09,europe
188912,-1.53,europe
189001,0.84,europe
189002,-0.99,europe
189003,0.38,europe
189004,0.23,europe
189005,0.5,europe
189006,-0.55,europe
189007,-0.51,europe
189008,0.52,europe
189009,-0.37,europe
189010,-0.97,europe
189011,-0.53,europe
189012,-2.72,europe
189101,-2.18,europe
189102,-0.88,europe
189103,-0.42,europe
189104,-1.13,europe
189105,-0.13,europe
189106,-0.41,europe
189107,0.1,europe
189108,-0.68,europe
189109,-0.22,europe
189110,0.48,europe
189111,-0.95,europe
189112,0.36,europe
189201,-0.96,europe
189202,0.11,europe
189203,-0.75,europe
189204,-0.41,europe
189205,-0.38,europe
189206,0.05,europe
189207,-0.7,europe
189208,0.03,europe
189209,0.63,europe
189210,-0.33,europe
189211,-0.47,europe
189212,-1.8,europe
189301,-4.03,europe
189302,-1.22,europe
189303,-0.45,europe
189304,-0.91,europe
189305,-0.58,europe
189306,0.02,europe
189307,-0.16,europe
189308,-0.18,europe
189309,-0.65,europe
189310,0.64,europe
189311,-0.45,europe
189312,0.03,europe
189401,-1.08,europe
189402,0.49,europe
189403,0.41,europe
189404,0.69,europe
189405,-0.19,europe
189406,-0.61,europe
189407,0.15,europe
189408,-0.32,europe
189409,-1.58,europe
189410,-0.39,europe
189411,0.07,europe
189412,-0.31,europe
189501,-0.33,europe
189502,-2.17,europe
189503,-1.18,europe
189504,-0.26,europe
189505,0.05,europe
189506,-0.01,europe
189507,0.06,europe
189508,-0.24,europe
189509,0.21,europe
189510,0.02,europe
189511,0.43,europe
189512,-0.56,europe
189601,-1.15,europe
189602,-0.25,europe
189603,0.51,europe
189604,-1.23,europe
189605,-0.75,europe
189606,0.31,europe
189607,0.3,europe
189608,-0.51,europe
189609,0.07,europe
189610,0.49,europe
189611,-1.39,europe
189612,-0.39,europe
189701,-0.61,europe
189702,0.08,europe
189703,0.29,europe
189704,0.32,europe
189705,0.12,europe
189706,0.3,europe
189707,0.38,europe
189708,0.29,europe
189709,0.05,europe
189710,-0.32,europe
189711,-1.36,europe
189712,-0.75,europe
189801,1.01,europe
189802,0.2,europe
189803,-1.04,europe
189804,-0.43,europe
189805,-0.22,europe
189806,-0.4,europe
189807,-0.77,europe
189808,0.09,europe
189809,-0.1,europe
189810,-0.05,europe
189811,0.78,europe
189812,0.6,europe
189901,1.19,europe
189902,0.79,europe
189903,-0.86,europe
189904,-0.01,europe
189905,-0.38,europe
189906,-0.82,europe
189907,0.28,europe
189908,-0.53,europe
189909,0.14,europe
189910,-0.14,europe
189911,0.64,europe
189912,-2.0,europe
190001,0.34,europe
190002,0.3,europe
190003,-1.54,europe
190004,-0.77,europe
190005,-0.9,europe
190006,-0.16,europe
190007,0.1,europe
190008,-0.07,europe
190009,-0.37,europe
190010,0.47,europe
190011,0.34,europe
190012,0.56,europe
190101,-0.81,europe
190102,-1.63,europe
190103,-0.09,europe
190104,0.29,europe
190105,-0.13,europe
190106,0.96,europe
190107,0.7,europe
190108,0.03,europe
190109,-0.17,europe
190110,0.26,europe
190111,-1.17,europe
190112,0.01,europe
190201,0.93,europe
190202,0.16,europe
190203,-0.47,europe
190204,-0.76,europe
190205,-1.76,europe
190206,-0.79,europe
190207,-1.18,europe
190208,-0.87,europe
190209,-0.82,europe
190210,-1.03,europe
190211,-1.68,europe
190212,-1.84,europe
190301,-0.19,europe
190302,1.58,europe
190303,1.16,europe
190304,-0.68,europe
190305,-0.19,europe
190306,-0.37,europe
190307,-0.73,europe
190308,-0.59,europe
190309,-0.27,europe
190310,-0.58,europe
190311,-0.06,europe
190312,-0.19,europe
190401,-0.24,europe
190402,0.57,europe
190403,-0.83,europe
190404,-0.14,europe
190405,-0.71,europe
190406,-0.46,europe
190407,-0.07,europe
190408,-0.27,europe
190409,-0.87,europe
190410,0.11,europe
190411,-1.25,europe
190412,-0.24,europe
190501,-1.49,europe
190502,-0.26,europe
190503,0.01,europe
190504,-0.83,europe
190505,-0.11,europe
190506,0.43,europe
190507,0.5,europe
190508,0.01,europe
190509,-0.1,europe
190510,-1.58,europe
190511,0.14,europe
190512,-0.02,europe
190601,0.42,europe
190602,0.11,europe
190603,-0.26,europe
190604,0.17,europe
190605,0.38,europe
190606,-0.02,europe
190607,-0.05,europe
190608,-0.54,europe
190609,-0.81,europe
190610,-0.2,europe
190611,0.73,europe
190612,-0.78,europe
190701,-1.23,europe
190702,-1.21,europe
190703,-1.03,europe
190704,-1.2,europe
190705,0.07,europe
190706,-0.18,europe
190707,-1.01,europe
190708,-0.81,europe
190709,-0.61,europe
190710,1.16,europe
190711,-0.66,europe
190712,-0.55,europe
190801,-0.38,europe
190802,0.55,europe
190803,-0.93,europe
190804,-1.13,europe
190805,0.26,europe
190806,0.15,europe
190807,-0.36,europe
190808,-0.68,europe
190809,-0.66,europe
190810,-0.25,europe
190811,-1.95,europe
190812,-0.86,europe
190901,-0.84,europe
190902,-1.9,europe
190903,-1.1,europe
190904,-0.75,europe
190905,-0.83,europe
190906,-0.84,europe
190907,-0.78,europe
190908,-0.16,europe
190909,0.29,europe
190910,1.12,europe
190911,-0.92,europe
190912,0.7,europe
191001,0.78,europe
191002,1.89,europe
191003,0.24,europe
191004,-0.06,europe
191005,-0.22,europe
191006,0.22,europe
191007,-0.75,europe
191008,-0.66,europe
191009,-0.59,europe
191010,-0.58,europe
191011,-0.62,europe
191012,0.83,europe
191101,-0.44,europe
191102,-1.56,europe
191103,-0.55,europe
191104,-0.88,europe
191105,0.15,europe
191106,-0.79,europe
191107,-0.15,europe
191108,0.71,europe
191109,0.15,europe
191110,-0.46,europe
191111,0.61,europe
191112,0.95,europe
191201,-1.29,europe
191202,0.22,europe
191203,1.41,europe
191204,-1.07,europe
191205,-0.84,europe
191206,0.04,europe
191207,-0.57,europe
191208,-1.13,europe
191209,-1.89,europe
191210,-1.81,europe
191211,-1.0,europe
191212,0.71,europe
191301,-0.21,europe
191302,-0.32,europe
191303,0.88,europe
191304,0.2,europe
191305,-0.61,europe
191306,-0.72,europe
191307,-1.09,europe
191308,-0.65,europe
191309,-0.15,europe
191310,-0.24,europe
191311,1.08,europe
191312,0.22,europe
191401,-1.06,europe
191402,1.33,europe
191403,0.81,europe
191404,0.51,europe
191405,-0.48,europe
191406,-0.57,europe
191407,0.13,europe
191408,-0.5,europe
191409,-0.79,europe
191410,-0.93,europe
191411,-1.15,europe
191412,0.86,europe
191501,0.81,europe
191502,0.27,europe
191503,-1.25,europe
191504,-0.52,europe
191505,-0.51,europe
191506,-0.06,europe
191507,-0.2,europe
191508,-0.87,europe
191509,-1.13,europe
191510,-1.22,europe
191511,-1.17,europe
191512,-0.03,europe
191601,1.37,europe
191602,0.54,europe
191603,0.11,europe
191604,0.06,europe
191605,-0.21,europe
191606,-0.55,europe
191607,-0.03,europe
191608,-0.69,europe
191609,-1.1,europe
191610,-0.58,europe
191611,0.64,europe
191612,0.78,europe
191701,-0.68,europe
191702,-2.38,europe
191703,-1.85,europe
191704,-1.02,europe
191705,-0.67,europe
191706,0.81,europe
191707,-0.26,europe
191708,0.52,europe
